q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
-0.107910404,0.603503164,1.19265316,0.872982007,2.455372383,-0.718840505,0.072784209,-2.364713208,4.180377508,-1.776860139
-0.112728392,0.591501056,1.166740117,0.925068878,2.427695883,-0.144539665,-0.360063222,-0.777391294,1.562606136,-0.830294975
-0.11755373,0.574717701,1.158053935,0.978410268,2.382903503,-0.144760112,-0.503500653,-0.260585438,1.600241695,-1.343771418
-0.124774589,0.565111116,1.139021903,1.028194332,2.356701632,-0.216625792,-0.288197543,-0.570960975,1.493521915,-0.786056117
-0.143949793,0.557903728,1.077967908,1.159748048,2.280124565,-0.57525611,-0.216221639,-1.831619861,3.946611493,-2.297312008
-0.153517187,0.545919992,1.048741053,1.24494342,2.218294944,-0.287021826,-0.359512105,-0.876805627,2.555861158,-1.85488865
-0.160749069,0.536356271,1.02725538,1.29736653,2.194724221,-0.216956462,-0.286911602,-0.644570206,1.572693293,-0.707121686
-0.165521744,0.529109693,1.012890362,1.353784922,2.139339296,-0.143180243,-0.217397356,-0.430950536,1.692551767,-1.661547759
-0.175127104,0.519522703,0.984587565,1.439579817,2.063098607,-0.288160801,-0.287609684,-0.849083899,2.573846839,-2.287220659
-0.179945093,0.50752672,0.987695057,1.489645919,2.004253506,-0.144539665,-0.359879517,0.093224753,1.501983061,-1.765353025
-0.187156155,0.490745814,0.995835152,1.541022096,1.937605599,-0.216331863,-0.503427171,0.244202857,1.541285312,-1.999437224
-0.191911684,0.485900882,0.984534928,1.56296836,1.932444568,-0.142665867,-0.14534797,-0.339006732,0.658387932,-0.154830908
-0.19673947,0.476324914,0.981164953,1.603412831,1.888154289,-0.144833594,-0.287279014,-0.101099256,1.213334111,-1.328708378
-0.201546437,0.469154268,1.016606425,1.594782199,1.863040247,-0.144208995,-0.215119405,1.063244184,-0.258918947,-0.753421258
-0.206310539,0.461935857,1.028282367,1.613291778,1.825720604,-0.142923055,-0.216552309,0.350278235,0.555287374,-1.119589294
-0.203923589,0.457121543,1.065990009,1.582363934,1.810027274,0.071608492,-0.144429442,1.131229276,-0.927835334,-0.470799889
-0.21109546,0.447518632,1.099005763,1.585604025,1.773711093,-0.215156146,-0.288087319,0.990472604,0.097202744,-1.089485439
-0.211124853,0.447478217,1.132288879,1.552451642,1.768469072,-0.000881787,-0.001212458,0.998493502,-0.994571484,-0.157260633
-0.211112606,0.442700643,1.183232855,1.514665293,1.753416047,0.000367411,-0.143327207,1.528319256,-1.133590477,-0.451590754
-0.206341156,0.442688396,1.238960706,1.45575817,1.751590518,0.143143501,-0.000367411,1.671835558,-1.767213685,-0.054765869
-0.208757499,0.437947564,1.281130279,1.430281533,1.73486844,-0.072490279,-0.142224973,1.265087186,-0.764299126,-0.501662348
-0.208721982,0.440339412,1.304011652,1.400561516,1.741698258,0.001065493,0.071755456,0.686441187,-0.891600491,0.204894562
-0.213500781,0.440334513,1.330485589,1.377271617,1.750725292,-0.143363948,-0.000146965,0.794218106,-0.698696989,0.270810995
-0.215928146,0.437909598,1.377297034,1.340252335,1.734036948,-0.07282095,-0.072747467,1.404343338,-1.110578467,-0.500650299
-0.213519151,0.435518974,1.435355734,1.282758915,1.742368914,0.072269833,-0.071718715,1.741761,-1.724802581,0.249958987
-0.215958763,0.437909598,1.47228415,1.242163379,1.752977347,-0.073188361,0.071718715,1.107852484,-1.217866078,0.318252985
-0.223118388,0.435525097,1.499393224,1.230609037,1.730505224,-0.214788735,-0.07153501,0.81327223,-0.346630273,-0.6741637
-0.223137983,0.433155294,1.519211357,1.214598458,1.733717889,-0.000587858,-0.071094116,0.594543975,-0.480317377,0.096379954
-0.227951073,0.435528772,1.518994225,1.213986023,1.739869064,-0.1443927,0.071204339,-0.006513963,-0.018373042,0.184535258
-0.230302506,0.437903474,1.544772384,1.181610808,1.753555644,-0.070542999,0.07124108,0.773344794,-0.971256433,0.410597402
-0.230331899,0.437886328,1.577228118,1.149274629,1.75348783,-0.000881787,-0.000514376,0.973672024,-0.970085396,-0.002034419
-0.22792168,0.43787898,1.596674954,1.129768173,1.746455608,0.072306574,-0.000220447,0.583405067,-0.585193654,-0.21096668
-0.225540854,0.433181012,1.628000066,1.10575015,1.746228704,0.071424786,-0.140939033,0.939753351,-0.720540694,-0.006807113
-0.225548202,0.437890002,1.641632753,1.078981814,1.759317659,-0.000220447,0.141269703,0.408980608,-0.803050082,0.392668663
-0.22792168,0.433182237,1.64075581,1.095855588,1.743347722,-0.071204339,-0.141232962,-0.026308269,0.506213217,-0.479098134
-0.225549427,0.437892452,1.660135608,1.066980822,1.754503725,0.071167598,0.141306444,0.58139394,-0.866242984,0.33468011
-0.227910658,0.437890002,1.666623932,1.059760096,1.746435056,-0.070836928,-7.34823E-05,0.194649698,-0.216621772,-0.242060083
-0.227949848,0.433181012,1.665392296,1.07407042,1.733352607,-0.001175717,-0.141269703,-0.036949075,0.429309707,-0.392473468
-0.230292709,0.437891227,1.660254916,1.066208756,1.753410697,-0.070285811,0.141306444,-0.154121385,-0.235849926,0.601742712
-0.225554326,0.437904699,1.660821172,1.059753853,1.759315561,0.142151491,0.000404153,0.016987673,-0.193647094,0.177145919
-0.230334349,0.435534895,1.647432359,1.085545969,1.739892487,-0.14340069,-0.071094116,-0.401664391,0.773763507,-0.582692221
-0.232715175,0.435523873,1.628417668,1.107381614,1.737088208,-0.071424786,-0.00033067,-0.570440719,0.655069346,-0.08412837
-0.235147439,0.435517749,1.615559615,1.123179194,1.741246246,-0.072967914,-0.000183706,-0.385741597,0.473927393,0.124741118
-0.237497647,0.435545917,1.608903697,1.132488012,1.738592079,-0.070506258,0.000845046,-0.199677549,0.279264541,-0.079624984
-0.235082529,0.437904699,1.577216998,1.154964962,1.747763668,0.072453538,0.070763446,-0.950600958,0.674308488,0.275147669
-0.230301282,0.437927968,1.558070497,1.171156075,1.743635737,0.143437431,0.000698082,-0.574395052,0.485733384,-0.123837934
-0.230351495,0.437882654,1.525893589,1.20356835,1.743376258,-0.001506387,-0.001359422,-0.965307231,0.972368267,-0.007784385
-0.237497647,0.437937766,1.481927326,1.255761681,1.735145429,-0.214384582,0.001653352,-1.318987886,1.565799913,-0.246924868
-0.227941275,0.44034676,1.468514724,1.248327753,1.76311839,0.286691156,0.072269833,-0.40237807,-0.223017814,0.839188826
-0.235107023,0.437891227,1.423526335,1.308782347,1.747592479,-0.21497244,-0.073665996,-1.34965165,1.813637801,-0.465777309
-0.2327164,0.435500603,1.410890555,1.334247347,1.722412553,0.071718715,-0.071718715,-0.37907341,0.763950012,-0.755397795
-0.218344488,0.437956137,1.390774815,1.323583424,1.751290758,0.431157338,0.073665996,-0.603472191,-0.319917695,0.866346156
-0.213525275,0.44037003,1.345925994,1.35841595,1.761236316,0.144576406,0.072416797,-1.345464647,1.044975783,0.298366747
-0.208709735,0.445103514,1.281322976,1.409890705,1.758330787,0.144466183,0.142004526,-1.93809052,1.544242645,-0.087165896
-0.206333808,0.449936199,1.239089943,1.435494435,1.776643938,0.071277822,0.144980559,-1.266990999,0.7681119,0.549394544
-0.211101584,0.447529654,1.204105519,1.480407885,1.773785674,-0.143033278,-0.07219635,-1.049532734,1.347403496,-0.085747929
-0.203941959,0.4523207,1.194816183,1.473123151,1.776129451,0.214788735,0.14373136,-0.278680055,-0.21854201,0.070313326
-0.201524392,0.457153385,1.163588524,1.487889393,1.792660435,0.072527021,0.144980559,-0.936829788,0.442987266,0.495929519
-0.189574947,0.471527746,1.166659092,1.428306216,1.847298799,0.358483353,0.431230821,0.092117047,-1.787495327,1.63915091
-0.189529633,0.483491887,1.150908669,1.414951426,1.885644718,0.001359422,0.358924247,-0.472512679,-0.400643701,1.150377576
-0.184684701,0.495523387,1.150830847,1.374559032,1.915074482,0.14534797,0.36094501,-0.002334683,-1.21177182,0.882892911
-0.167951558,0.514710838,1.169905691,1.272287081,1.986959431,0.501994266,0.575623521,0.572245335,-3.068158508,2.156548476
-0.155924957,0.524341917,1.195828171,1.206831808,2.037649872,0.360798045,0.288932365,0.777674387,-1.963658196,1.520713243
-0.146335518,0.533899514,1.217016729,1.128743057,2.107073312,0.287683166,0.286727897,0.635656748,-2.342662544,2.082703202
-0.136757101,0.553131054,1.237719093,1.041641861,2.180709432,0.287352496,0.576946202,0.621070925,-2.613035872,2.20908358
-0.12715664,0.569905836,1.258435743,0.930127193,2.304981678,0.288013837,0.503243465,0.621499492,-3.345440056,3.728167396
-0.115155757,0.591501056,1.287365647,0.829965356,2.403519213,0.360026481,0.647856612,0.867897134,-3.004855082,2.956126044
-0.10072506,0.596294551,1.330140539,0.732910725,2.458020863,0.432920913,0.143804842,1.283246759,-2.91163893,1.635049488
-0.079167806,0.603484793,1.38936219,0.59310227,2.553365486,0.646717637,0.215707263,1.776649511,-4.194253666,2.86033871
-0.064799569,0.610656665,1.424705233,0.514255454,2.593893722,0.431047115,0.215156146,1.060291299,-2.365404489,1.21584707
-0.060009748,0.617916715,1.444208951,0.457867198,2.653652423,0.143694619,0.217801508,0.585111534,-1.691647679,1.792761027
-0.052761945,0.627446143,1.467206458,0.402016235,2.696141246,0.217434097,0.28588285,0.689925211,-1.675528878,1.274664702
-0.04556068,0.629896778,1.48544449,0.332087124,2.776822972,0.216037933,0.073519031,0.547140958,-2.097873339,2.420451771
-0.038392483,0.634674351,1.513457912,0.251906899,2.859016795,0.215045923,0.143327207,0.840402681,-2.405406728,2.465814686
-0.031221836,0.637109064,1.530649515,0.204173856,2.896282266,0.215119405,0.073041397,0.515748067,-1.431991297,1.117964143
-0.026395274,0.634692722,1.553528503,0.143475029,2.955277094,0.144796853,-0.072490279,0.686369653,-1.820964816,1.769844836
-0.023956887,0.639484992,1.559258276,0.121261709,2.97931051,0.07315162,0.143768101,0.171893178,-0.666399606,0.721002472
-0.021528297,0.64190011,1.565039564,0.101782025,3.000892695,0.072857691,0.072453538,0.173438646,-0.5843905,0.647465546
-0.016797263,0.644283385,1.576539136,0.075641553,3.008753489,0.141931044,0.071498268,0.344987156,-0.784214165,0.235823827
-0.014376021,0.641862144,1.582413968,0.062228772,3.015635181,0.072637244,-0.072637244,0.176244975,-0.40238344,0.206450772
-0.011957229,0.637110289,1.599343662,0.038336085,3.022247218,0.072563762,-0.142555643,0.507890823,-0.716780609,0.198361098
-0.007209048,0.641908683,1.611363402,0.011300047,3.037565717,0.14244542,0.143951807,0.360592196,-0.81108113,0.459554975
-0.007193127,0.644295632,1.611694431,0.010670925,3.037750667,0.000477635,0.071608492,0.00993086,-0.018873662,0.005548498
-0.007179655,0.641898885,1.611377342,0.025770855,3.008431922,0.000404153,-0.071902421,-0.009512658,0.452997895,-0.879562341
-0.00477556,0.639498464,1.605785528,0.01648973,3.029539205,0.072122868,-0.072012644,-0.16775443,-0.278433741,0.633218481
-0.004764537,0.641871941,1.611731146,0.018035088,3.015707912,0.00033067,0.071204339,0.178368551,0.046360744,-0.414938788
-0.002414329,0.641869492,1.617478695,0.005056562,3.022958597,0.070506258,-7.34823E-05,0.172426465,-0.389355784,0.217520548
-0.002441272,0.637118862,1.616651063,0.00674947,3.022108239,-0.000808305,-0.142518902,-0.024828964,0.050787237,-0.025510736
-0.004791481,0.637095593,1.610999379,0.018870584,3.015146533,-0.070506258,-0.000698082,-0.169550535,0.3636334,-0.208851186
-0.004807402,0.637115188,1.61119801,0.018727574,3.014561805,-0.000477635,0.000587858,0.005958941,-0.004290299,-0.01754183
-0.007161285,0.637085795,1.605525435,0.031127359,3.007343733,-0.070616481,-0.000881787,-0.17017724,0.371993566,-0.216542176
-0.007168633,0.637078447,1.605488664,0.031664547,3.007364033,-0.000220447,-0.000220447,-0.001103127,0.016115651,0.000609014
-0.004818424,0.641903784,1.611338463,0.018715629,3.015367256,0.070506258,0.144760112,0.175493959,-0.388467544,0.240096674
-0.007228644,0.639473969,1.605538091,0.032015125,3.007791213,-0.072306574,-0.072894432,-0.174011169,0.398984874,-0.227281275
-0.01197315,0.639488666,1.588140165,0.065191709,2.992467109,-0.142335196,0.000440894,-0.521937765,0.995297515,-0.45972314
-0.014416436,0.639482542,1.576461838,0.092582607,2.977172227,-0.073298585,-0.000183706,-0.350349815,0.821726926,-0.458846434
-0.019168291,0.637113963,1.55359633,0.146071391,2.924182167,-0.142555643,-0.071057375,-0.68596523,1.604663523,-1.589701809
-0.023978932,0.634686598,1.536587758,0.201835445,2.871986183,-0.144319218,-0.07282095,-0.510257169,1.67292164,-1.565879512
-0.031189994,0.629888205,1.513712637,0.254579678,2.834101128,-0.216331863,-0.143951807,-0.686253627,1.582326987,-1.136551669
-0.038390034,0.627468188,1.491439694,0.307982891,2.795618506,-0.216001192,-0.072600503,-0.668188293,1.60209638,-1.154478665
-0.045575377,0.622684491,1.468824731,0.378023728,2.726799572,-0.215560299,-0.143510913,-0.678448879,2.101225117,-2.064568001
-0.059935041,0.620309788,1.417750046,0.46979487,2.684219643,-0.430789927,-0.07124108,-1.532240558,2.753134253,-1.277397884
-0.067128957,0.613096277,1.386906105,0.526767367,2.657947839,-0.215817487,-0.216405345,-0.925318241,1.709174928,-0.788154099
-0.076769834,0.615450159,1.350188257,0.592884815,2.619236945,-0.289226295,0.070616481,-1.101535422,1.98352344,-1.161326822
-0.098335661,0.605890113,1.275000698,0.742976107,2.545254637,-0.646974825,-0.286801379,-2.255626792,4.502738758,-2.219469255
-0.112756561,0.60586072,1.217071176,0.846174528,2.492684894,-0.432626984,-0.000881787,-1.737885646,3.095952624,-1.577092301
-0.122370494,0.589119005,1.202327048,0.907701754,2.443489886,-0.288417989,-0.502251454,-0.442323832,1.845816763,-1.475850224
-0.131975854,0.579489151,1.183662865,0.979186735,2.37604486,-0.288160801,-0.288895624,-0.559925501,2.14454944,-2.023350797
-0.141519979,0.569856848,1.160604528,1.044903052,2.330545957,-0.286323744,-0.288969107,-0.691750115,1.971489522,-1.364967074
-0.151152282,0.560288229,1.131020422,1.126024124,2.267028382,-0.288969107,-0.287058567,-0.887523185,2.433632151,-1.905527251
-0.160749069,0.548308166,1.117753446,1.185903668,2.220218329,-0.287903613,-0.359401882,-0.39800928,1.796386332,-1.404301597
-0.172756075,0.536302384,1.10442915,1.251886219,2.166106731,-0.360210187,-0.360173446,-0.399728875,1.979476506,-1.623347925
-0.18232102,0.52665416,1.069685889,1.328849105,2.125108784,-0.286948344,-0.289446741,-1.04229783,2.308886598,-1.229938414
-0.189534532,0.5098904,1.080768881,1.381414423,2.047128683,-0.216405345,-0.502912795,0.332489756,1.576959545,-2.33940305
-0.194331701,0.495566252,1.083117813,1.424056599,2.009169494,-0.143915066,-0.429724434,0.070467959,1.279265279,-1.138775654
-0.20634728,0.488311101,1.053991052,1.49363831,1.969989147,-0.360467375,-0.217654544,-0.873802832,2.087451319,-1.175410424
-0.22072409,0.481126982,1.03252763,1.563626984,1.923006086,-0.431304303,-0.215523557,-0.643902643,2.099660214,-1.409491811
-0.225509012,0.464353425,1.043646213,1.604411148,1.869854154,-0.143547654,-0.503206724,0.333557481,1.223524912,-1.594557954
-0.227892287,0.457087251,1.074832016,1.589989832,1.851626839,-0.071498268,-0.217985214,0.935574089,-0.432639455,-0.546819452
-0.230341697,0.45233907,1.096194668,1.59168739,1.824376716,-0.07348229,-0.14244542,0.640879556,0.050926735,-0.817503692
-0.235144989,0.452286408,1.13193906,1.562520766,1.817861281,-0.144098771,-0.001579869,1.07233177,-0.874998735,-0.195463045
-0.235120495,0.44757007,1.151423099,1.556177278,1.811553981,0.000734823,-0.14149015,0.584521175,-0.190304637,-0.189219018
-0.227925354,0.449957019,1.211243483,1.480084039,1.827861143,0.215854228,0.071608492,1.794611504,-2.282797151,0.489214859
-0.223128185,0.452309677,1.261354677,1.419926427,1.832182894,0.143915066,0.07057974,1.503335836,-1.80472838,0.12965253
-0.225553101,0.454689279,1.303872407,1.367659088,1.840451559,-0.072747467,0.071388045,1.275531889,-1.568020152,0.24805996
-0.235115596,0.442743508,1.324363756,1.390047344,1.804531803,-0.286874861,-0.35837313,0.614740484,0.671647654,-1.07759268
-0.239885822,0.442727587,1.356271525,1.367084396,1.788483648,-0.14310676,-0.000477635,0.95723305,-0.688888429,-0.481444644
-0.235120495,0.442705542,1.418101767,1.29930475,1.794427504,0.142959796,-0.000661341,1.854907258,-2.033389375,0.178315655
-0.235108248,0.437959811,1.444976206,1.285803554,1.779697236,0.000367411,-0.142371937,0.806233184,-0.405035895,-0.441908023
-0.244705035,0.437953687,1.457297746,1.282243442,1.778139606,-0.287903613,-0.000183706,0.369646195,-0.106803346,-0.0467289
-0.247121378,0.43551285,1.476087641,1.272991146,1.770012951,-0.072490279,-0.073225102,0.56369684,-0.277568893,-0.243799658
-0.247158119,0.435565513,1.494451805,1.251815788,1.779956355,-0.001102234,0.001579869,0.550924943,-0.635260724,0.298302136
-0.247158119,0.435559389,1.538774271,1.207465085,1.780008665,0,-0.000183706,1.329673983,-1.330521105,0.001569282
-0.251950389,0.435565513,1.545375994,1.206410899,1.773182564,-0.143768101,0.000183706,0.198051678,-0.03162558,-0.204783038
-0.259097767,0.435534895,1.545484044,1.214378087,1.765222445,-0.214421323,-0.000918529,0.003241496,0.239015655,-0.238803566
-0.254326316,0.4355153,1.570676035,1.18392879,1.771842551,0.143143501,-0.000587858,0.755759727,-0.913478906,0.198603184
-0.254307946,0.433154069,1.577216146,1.190398022,1.760186802,0.000551117,-0.070836928,0.196203348,0.194076957,-0.34967245
-0.256713266,0.433150395,1.57719351,1.186563291,1.762756383,-0.072159609,-0.000110223,-0.000679093,-0.115041922,0.07708742
-0.256724289,0.433150395,1.570793096,1.199440566,1.757600887,-0.00033067,0,-0.19201241,0.386318222,-0.15466488
-0.259123485,0.435509176,1.557950181,1.208390414,1.761506373,-0.071975903,0.070763446,-0.385287446,0.268495459,0.117164576
-0.256727963,0.435518974,1.551635979,1.205622589,1.769220335,0.07186568,0.000293929,-0.189426071,-0.083034767,0.231418871
-0.251925895,0.435489581,1.538913785,1.21298934,1.774545168,0.14406203,-0.000881787,-0.381665811,0.221002541,0.159744984
-0.251918547,0.435520199,1.494463726,1.25732073,1.774671251,0.000220447,0.000918529,-1.333501769,1.329941695,0.003782499
-0.249526698,0.435566737,1.46933779,1.279604508,1.777446682,0.071755456,0.001396164,-0.753778083,0.66851336,0.083262915
-0.249547518,0.435527547,1.450226547,1.298854016,1.777293112,-0.000624599,-0.001175717,-0.573337307,0.577485219,-0.004607113
-0.251905075,0.435488356,1.416202799,1.335738713,1.774415762,-0.070726704,-0.001175717,-1.020712437,1.106540917,-0.086320487
-0.24949853,0.435538569,1.378445064,1.373318215,1.76751756,0.07219635,0.001506387,-1.132732048,1.127385056,-0.206946046
-0.244740552,0.435552041,1.333419741,1.412841174,1.772908384,0.142739349,0.000404153,-1.350759676,1.185688773,0.161724721
-0.237498872,0.442688396,1.28560826,1.43486152,1.791421636,0.217250391,0.214090653,-1.434344431,0.660610379,0.555397557
-0.23032945,0.445124334,1.218851983,1.485653987,1.807355777,0.215082664,0.073078138,-2.002688335,1.523774027,0.47802423
-0.225523708,0.452298655,1.206806976,1.464664493,1.838870892,0.144172254,0.215229628,-0.361350196,-0.62968484,0.945453427
-0.223137983,0.45234152,1.17395298,1.494174334,1.826426588,0.071571751,0.00128594,-0.98561988,0.885295228,-0.373329111
-0.21113955,0.452323149,1.159341339,1.487808825,1.854551107,0.359952999,-0.000551117,-0.438349231,-0.190965256,0.843735563
-0.2182955,0.459542784,1.104612969,1.540620657,1.833278084,-0.214678511,0.216589051,-1.641851105,1.584354948,-0.638190669
-0.206306864,0.47632124,1.104549148,1.483956466,1.905908801,0.35965907,0.503353689,-0.001914612,-1.699925718,2.178921498
-0.191952099,0.493094798,1.110012068,1.414892653,1.962210719,0.430642962,0.503206724,0.163887592,-2.071914388,1.689057546
-0.187114515,0.497891967,1.107250786,1.405455624,1.958333973,0.145127523,0.143915066,-0.082838475,-0.283110877,-0.116302385
-0.177512829,0.517079417,1.120762609,1.324121704,2.042334354,0.288050578,0.575623521,0.405354693,-2.440017587,2.520011423
-0.165540115,0.529092547,1.147097887,1.219487979,2.121240912,0.359181435,0.360393893,0.79005834,-3.139011759,2.367196738
-0.148738389,0.538744446,1.18689576,1.116079687,2.201364397,0.50405177,0.289556965,1.193936205,-3.102248768,2.403704548
-0.141528551,0.562719268,1.19477045,1.033865085,2.281842576,0.216295121,0.719244657,0.236240678,-2.466438056,2.414345392
-0.124759893,0.581892022,1.233812811,0.919135302,2.366384274,0.503059759,0.575182627,1.171270837,-3.441893505,2.536250916
-0.107972864,0.596316596,1.275340224,0.811137944,2.44457709,0.503610877,0.432737208,1.245822403,-3.239920733,2.345784485
-0.103151201,0.608299108,1.298313328,0.758182531,2.474783898,0.144649888,0.359475364,0.689193119,-1.588662396,0.906204249
-0.076760036,0.61548935,1.372295073,0.599470404,2.572012645,0.791734937,0.215707263,2.219452348,-4.761363808,2.916862421
-0.060001175,0.617870176,1.42630989,0.487518588,2.636081488,0.50276583,0.071424786,1.620444511,-3.358554463,1.922065264
-0.05514767,0.622672244,1.445872782,0.439515283,2.67062449,0.145605158,0.14406203,0.586886756,-1.440099169,1.036290071
-0.047935383,0.629911474,1.474578043,0.366069225,2.73942224,0.216368604,0.217176909,0.86115782,-2.203381738,2.063932489
-0.040731669,0.634723339,1.497201151,0.302369738,2.79403968,0.216111416,0.144355959,0.678693253,-1.91098459,1.638523219
-0.033545101,0.634712317,1.519909602,0.236513875,2.858598837,0.21559704,-0.00033067,0.68125353,-1.975675904,1.936774705
-0.026374454,0.634675576,1.548068091,0.164602187,2.925233644,0.215119405,-0.001102234,0.84475468,-2.157350629,1.999044202
-0.021594431,0.637075997,1.565045814,0.115731285,2.963138208,0.14340069,0.072012644,0.509331673,-1.466127059,1.137136939
-0.014396841,0.641889087,1.582209984,0.076595906,3.000831847,0.21592771,0.1443927,0.514925116,-1.174061367,1.130809165
-0.012024588,0.641889087,1.587928506,0.064755147,3.000528771,0.071167598,0,0.171555659,-0.355222788,-0.009092297
-0.007185779,0.641885413,1.605245019,0.032493834,3.015417524,0.145164264,-0.000110223,0.51949538,-0.967839394,0.446662596
-0.002402082,0.649078105,1.611938407,0.009955862,3.024541863,0.143510913,0.215780745,0.200801654,-0.676139159,0.273730185
-0.002354318,0.641927053,1.617066923,0.005802478,3.023092683,0.001432905,-0.214531547,0.153855457,-0.124601523,-0.043475406
-0.002377588,0.639478868,1.622408487,0.000122744,3.029744509,-0.000698082,-0.073445549,0.160246943,-0.170392021,0.199554772
-0.00234942,0.639469071,1.62250765,0.000421701,3.030109879,0.000845046,-0.000293929,0.002974885,0.008968716,0.010961092
2.16E-05,0.637102941,1.627894718,-0.00464382,3.015408444,0.071130857,-0.070983892,0.16161204,-0.151965619,-0.441043044
0.002423255,0.637085795,1.633602075,-0.017812211,3.022894699,0.072049386,-0.000514376,0.171220704,-0.395051729,0.224587658
0.002419581,0.637091919,1.633621151,-0.017714308,3.022678788,-0.000110223,0.000183706,0.000572269,0.00293709,-0.006477331
0.002437952,0.641880514,1.63435202,-0.019087487,3.023247397,0.000551117,0.143657878,0.021926086,-0.041195368,0.017058285
0.002398761,0.637085795,1.633564142,-0.018293148,3.022275887,-0.001175717,-0.143841583,-0.023636353,0.023830148,-0.029145316
-5.33E-06,0.629898002,1.626961598,-0.01121452,3.028115764,-0.072122868,-0.215633781,-0.198076313,0.212358868,0.175196313
-2.86E-05,0.634686598,1.633061481,-0.017282283,3.029149973,-0.000698082,0.143657878,0.182996482,-0.182032906,0.031026282
-0.004791481,0.637106615,1.627782734,0.002703951,3.0149404,-0.142886313,0.072600503,-0.158362408,0.599587035,-0.426287209
-0.004846593,0.637072323,1.627644179,0.009760969,3.000257376,-0.001653352,-0.001028752,-0.004156632,0.211710536,-0.440490705
-0.009589875,0.637094368,1.616462422,0.036647198,2.985669665,-0.142298455,0.000661341,-0.33545271,0.806586854,-0.437631329
-0.014356426,0.629885755,1.604545533,0.056221724,2.991000149,-0.142996537,-0.21625838,-0.357506683,0.5872358,0.159914514
-0.016791139,0.632304547,1.599014629,0.075831527,2.969462342,-0.073041397,0.072563762,-0.165927108,0.588294065,-0.646134211
-0.023972808,0.634665778,1.582206987,0.112005868,2.949473704,-0.215450075,0.070836928,-0.504229275,1.085230255,-0.599659146
-0.028774876,0.63227393,1.565163583,0.164571244,2.89460131,-0.14406203,-0.071755456,-0.511302122,1.576961274,-1.646171815
-0.033578168,0.634653531,1.547790068,0.204375541,2.872457793,-0.144098771,0.071388045,-0.521205448,1.19412889,-0.664305505
-0.038427999,0.634654756,1.530554293,0.245303754,2.842251672,-0.145494935,3.67411E-05,-0.517073248,1.227846389,-0.906183644
-0.043209247,0.62988698,1.51361769,0.291447274,2.79007435,-0.143437431,-0.143033278,-0.50809808,1.384305625,-1.565319643
-0.050371321,0.627469413,1.490526362,0.345120402,2.752431583,-0.214862217,-0.072527021,-0.69273986,1.610193827,-1.129283034
-0.059959535,0.617888547,1.463871868,0.404948798,2.723612696,-0.287646425,-0.287425978,-0.799634799,1.794851893,-0.864566588
-0.062341586,0.615494249,1.452690176,0.444442387,2.666105606,-0.071461527,-0.071828939,-0.335450757,1.184807664,-1.72521272
-0.06952448,0.6083334,1.431381139,0.486726597,2.649123222,-0.215486816,-0.214825476,-0.639271122,1.268526283,-0.50947152
-0.076728194,0.613068108,1.403941744,0.541669338,2.615377158,-0.216111416,0.142041267,-0.823181866,1.648282246,-1.0123819
-0.093545841,0.608280737,1.359783698,0.64845088,2.546334922,-0.504529405,-0.143621136,-1.32474137,3.203446265,-2.071267096
-0.100749554,0.60347867,1.334507852,0.699833979,2.5117614,-0.216111416,-0.14406203,-0.758275377,1.54149296,-1.037205663
-0.103187942,0.596319045,1.317285944,0.733712649,2.493683839,-0.07315162,-0.214788735,-0.516657239,1.016360094,-0.542326819
-0.115177802,0.589128803,1.287702408,0.808491033,2.439973555,-0.359695811,-0.215707263,-0.887506069,2.24335152,-1.611308524
-0.127143168,0.584305915,1.248917216,0.885806768,2.401401773,-0.358960988,-0.14468663,-1.16355577,2.319472066,-1.15715346
-0.134323613,0.57947323,1.207936707,0.95876679,2.36199754,-0.215413334,-0.144980559,-1.22941526,2.188800645,-1.18212699
-0.131979528,0.569893589,1.205661199,0.961552575,2.367309145,0.070322552,-0.287389237,-0.068265258,0.083573542,0.159348143
-0.146345316,0.562680077,1.152681873,1.079076131,2.289494005,-0.430973633,-0.216405345,-1.589379776,3.525706707,-2.334454179
-0.160711103,0.550688992,1.130889152,1.162800618,2.228807035,-0.430973633,-0.359732552,-0.653781628,2.511734608,-1.82060911
-0.163134794,0.536351373,1.123014363,1.201149496,2.196857348,-0.072710726,-0.430128586,-0.236243663,1.150466338,-0.958490617
-0.179919374,0.531484396,1.059235024,1.312724456,2.148997309,-0.503537394,-0.146009311,-1.913380176,3.347248787,-1.435801155
-0.179932846,0.521913327,1.064166999,1.33460714,2.138032381,-0.000404153,-0.287132049,0.147959247,0.656480538,-0.328947852
-0.191953324,0.505143444,1.053728888,1.42023798,2.058231335,-0.36061434,-0.5030965,-0.31314333,2.568925189,-2.394031362
-0.191936178,0.497902989,1.039675491,1.455540221,2.013850938,0.000514376,-0.21721365,-0.421601897,1.059067216,-1.33141191
-0.201535414,0.48352128,1.048760273,1.506885139,1.954937782,-0.287977096,-0.431451267,0.272543453,1.540347555,-1.76739469
-0.211127303,0.466717105,1.047325736,1.569535381,1.893542767,-0.287756649,-0.504125253,-0.043036111,1.879507244,-1.841850441
-0.215898753,0.454714998,1.054630941,1.589633465,1.864752659,-0.143143501,-0.360063222,0.219156132,0.602942545,-0.863703247
-0.223086545,0.447540677,1.07528801,1.602728507,1.823826758,-0.215633781,-0.215229628,0.619712076,0.392851239,-1.22777703
